java.lang.NullPointerException
	at java.util.Collections.shuffle(Collections.java:440)
	at com.dabomstew.pkrandom.romhandlers.AbstractRomHandler.shuffleFieldItems(AbstractRomHandler.java:1600)
	at com.dabomstew.pkrandom.gui.RandomizerGUI.performRandomization(RandomizerGUI.java:1933)
	at com.dabomstew.pkrandom.gui.RandomizerGUI.saveROM(RandomizerGUI.java:1019)
	at com.dabomstew.pkrandom.gui.RandomizerGUI.saveROMButtonActionPerformed(RandomizerGUI.java:2495)
	at com.dabomstew.pkrandom.gui.RandomizerGUI.access$35(RandomizerGUI.java:2494)
	at com.dabomstew.pkrandom.gui.RandomizerGUI$33.actionPerformed(RandomizerGUI.java:4782)
	at javax.swing.AbstractButton.fireActionPerformed(AbstractButton.java:2028)
	at javax.swing.AbstractButton$Handler.actionPerformed(AbstractButton.java:2351)
	at javax.swing.DefaultButtonModel.fireActionPerformed(DefaultButtonModel.java:387)
	at javax.swing.DefaultButtonModel.setPressed(DefaultButtonModel.java:242)
	at javax.swing.plaf.basic.BasicButtonListener.mouseReleased(BasicButtonListener.java:236)
	at java.awt.Component.processMouseEvent(Component.java:6414)
	at javax.swing.JComponent.processMouseEvent(JComponent.java:3275)
	at java.awt.Component.processEvent(Component.java:6179)
	at java.awt.Container.processEvent(Container.java:2084)
	at java.awt.Component.dispatchEventImpl(Component.java:4776)
	at java.awt.Container.dispatchEventImpl(Container.java:2142)
	at java.awt.Component.dispatchEvent(Component.java:4604)
	at java.awt.LightweightDispatcher.retargetMouseEvent(Container.java:4618)
	at java.awt.LightweightDispatcher.processMouseEvent(Container.java:4279)
	at java.awt.LightweightDispatcher.dispatchEvent(Container.java:4209)
	at java.awt.Container.dispatchEventImpl(Container.java:2128)
	at java.awt.Window.dispatchEventImpl(Window.java:2492)
	at java.awt.Component.dispatchEvent(Component.java:4604)
	at java.awt.EventQueue.dispatchEventImpl(EventQueue.java:717)
	at java.awt.EventQueue.access$400(EventQueue.java:82)
	at java.awt.EventQueue$2.run(EventQueue.java:676)
	at java.awt.EventQueue$2.run(EventQueue.java:674)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.AccessControlContext$1.doIntersectionPrivilege(AccessControlContext.java:86)
	at java.security.AccessControlContext$1.doIntersectionPrivilege(AccessControlContext.java:97)
	at java.awt.EventQueue$3.run(EventQueue.java:690)
	at java.awt.EventQueue$3.run(EventQueue.java:688)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.AccessControlContext$1.doIntersectionPrivilege(AccessControlContext.java:86)
	at java.awt.EventQueue.dispatchEvent(EventQueue.java:687)
	at java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:296)
	at java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:211)
	at java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:201)
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:196)
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:188)
	at java.awt.EventDispatchThread.run(EventDispatchThread.java:122)
--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
 90|SHELLDER  |POISON           |  62|  42|  61|  22|  77|  40|EARLY BIRD  |VOLT ABSORB |PEARL (common), BIG PEARL (rare)
 91|CLOYSTER  |ICE/BUG          | 115|  90| 100|  85|  42|  94|MARVEL SCALE|-------     |PEARL (common), BIG PEARL (rare)
 92|GASTLY    |WATER            |  80|  38|  79|  16|  28|  69|TRACE       |-------     |
 93|HAUNTER   |BUG/FLYING       |  85|  11|  98| 115|  74|  21|LEVITATE    |SHED SKIN   |SPELL TAG (rare)
 94|GENGAR    |ROCK/FIRE        |  83| 128| 166|  35|  49|  38|BATTLE ARMOR|-------     |SPELL TAG (rare)
 95|ONIX      |FIGHTING/DRAGON  |  21| 102| 103|  25|  55|  80|RUN AWAY    |-------     |HARD STONE (rare)
 96|DROWZEE   |ICE/FLYING       |  77|  58|  68|  63|  38|  24|SYNCHRONIZE |-------     |
 97|HYPNO     |BUG              |  43| 159|  44|  26|  94| 117|IMMUNITY    |-------     |
 98|KRABBY    |FIRE             |  56|  47|  71|  20|  56|  75|FORECAST    |LEVITATE    |
 99|KINGLER   |STEEL/GRASS      | 171|  25|  45|  37|  39| 157|FLASH FIRE  |ILLUMINATE  |
100|VOLTORB   |FLYING           |  64|  33|  74|  33| 102|  25|EARLY BIRD  |SWARM       |
101|ELECTRODE |ROCK             |  32| 123|  93|  37| 147|  48|HUSTLE      |-------     |
102|EXEGGCUTE |GROUND           |  71|  68|  16|  82|  46|  43|INTIMIDATE  |SOUNDPROOF  |
103|EXEGGUTOR |ROCK             |  55| 161|  26| 114| 120|  44|PLUS        |HUSTLE      |
104|CUBONE    |FIGHTING/ELECTRIC|  42|  38|  28|  40|  85|  87|SHADOW TAG  |-------     |THICK CLUB (rare)
105|MAROWAK   |GROUND           | 120|  74|  38|  28|  93|  72|SAND STREAM |PRESSURE    |THICK CLUB (rare)
106|HITMONLEE |DRAGON           | 136| 123|  44|  13|  97|  42|MAGNET PULL |-------     |
107|HITMONCHAN|DRAGON           |  54|  34| 117|  29| 132|  90|SHED SKIN   |TORRENT     |
108|LICKITUNG |PSYCHIC/DARK     | 105|  29|  73|  46|  39|  93|SYNCHRONIZE |KEEN EYE    |
109|KOFFING   |FIGHTING         |  69|  79|  90|  63|  13|  25|COMPOUNDEYES|-------     |
110|WEEZING   |ROCK/FIGHTING    |  69| 212|  39|  59|  18|  93|TRACE       |STURDY      |
111|RHYHORN   |FIGHTING/PSYCHIC |  54|  82|  71|  29|  71|  37|MAGNET PULL |-------     |
112|RHYDON    |STEEL/GHOST      | 159|  83|  40|  40|  19| 145|INSOMNIA    |-------     |
113|CHANSEY   |POISON/ROCK      |  99|  88| 100|  92|  24|  46|CHLOROPHYLL |VITAL SPIRIT|LUCKY EGG (rare)
114|TANGELA   |ROCK/NORMAL      |  31| 151|  58|  66|  30|  99|FLAME BODY  |-------     |
115|KANGASKHAN|PSYCHIC          | 162| 123| 125|  24|  39|  16|AIR LOCK    |LIQUID OOZE |
116|HORSEA    |STEEL/WATER      |  87|  68|  30|  45|  11|  54|LIQUID OOZE |-------     |
117|SEADRA    |FIGHTING         |  29| 108|  22| 100|  91|  89|STURDY      |-------     |
118|GOLDEEN   |DARK             |  51|  45|  36|  60|  28|  99|SOUNDPROOF  |TRUANT      |
119|SEAKING   |FIRE             | 112| 110|  44|  68|  42|  74|DROUGHT     |-------     |
120|STARYU    |DRAGON           | 107| 113|  43|  14|  37|  26|FLASH FIRE  |THICK FAT   |STARDUST (common), STAR PIECE (rare)
121|STARMIE   |FLYING/PSYCHIC   |  67|  82| 107| 119| 130|  15|OBLIVIOUS   |-------     |STARDUST (common), STAR PIECE (rare)
122|MR. MIME  |FIGHTING/GRASS   |  51|  59|  41| 113| 118|  77|TORRENT     |SWIFT SWIM  |
123|SCYTHER   |STEEL            | 143|  63|  98|  54|  13| 129|TORRENT     |-------     |
124|JYNX      |FIGHTING         |  33|  91|  38| 145| 127|  20|KEEN EYE    |-------     |
125|ELECTABUZZ|ROCK             | 129| 101| 103|  89|  27|  42|CLOUD NINE  |-------     |
126|MAGMAR    |FIRE             |  71| 125|  13|  73| 147|  66|FLAME BODY  |PRESSURE    |
127|PINSIR    |DARK             | 149|  57|  24|  36|  98| 136|VITAL SPIRIT|-------     |
128|TAUROS    |FIGHTING/ELECTRIC|  40|  25|  49| 115| 137| 125|HYPER CUTTER|-------     |
129|MAGIKARP  |DARK/GROUND      |  23|  46|  19|  68|  22|  22|SHADOW TAG  |-------     |
130|GYARADOS  |STEEL            |  80| 101|  14| 103|  32| 209|STICKY HOLD |-------     |
131|LAPRAS    |FIRE             |  78|  43|  62|  76| 136| 140|PLUS        |-------     |
132|DITTO     |BUG/DRAGON       |  62|  94|  16|  28|  54|  33|CUTE CHARM  |TRUANT      |METAL POWDER (rare)
133|EEVEE     |STEEL            |  92|  51|  31|  46|  38|  66|TRUANT      |TRACE       |
134|VAPOREON  |FIGHTING/DRAGON  |  80|  65|  29|  42| 123| 186|CLEAR BODY  |-------     |
135|JOLTEON   |GHOST/FIRE       | 121|  79| 104| 101| 109|  12|INSOMNIA    |INNER FOCUS |
136|FLAREON   |GRASS/DARK       | 107| 125|  14| 127| 105|  47|ROUGH SKIN  |VITAL SPIRIT|
137|PORYGON   |ROCK             |  77|  56|  21|  61|  83|  96|GUTS        |EFFECT SPORE|
138|OMANYTE   |ROCK/WATER       |  35|  69|  52|  76|  34|  89|SYNCHRONIZE |HUGE POWER  |
139|OMASTAR   |WATER/GHOST      | 111|  97|  75|  58|  68|  85|MAGNET PULL |-------     |
140|KABUTO    |DARK/NORMAL      |  63|  32|  84|  44|  85|  47|TRACE       |-------     |
141|KABUTOPS  |ICE/ROCK         |  97|  26| 134| 121|  85|  31|OWN TEMPO   |OBLIVIOUS   |
142|AERODACTYL|DRAGON           |  88| 133|  84|  25|  81| 103|TORRENT     |MINUS       |
143|SNORLAX   |WATER            | 168|  31|  75| 146|  29|  91|GUTS        |COLOR CHANGE|CHESTO BERRY (100%)
144|ARTICUNO  |FIGHTING/GRASS   |  28| 186|  53|  19| 124| 171|WATER VEIL  |-------     |
145|ZAPDOS    |DARK             | 117| 133| 143| 147|  18|  22|ILLUMINATE  |RUN AWAY    |
146|MOLTRES   |ELECTRIC/NORMAL  | 128| 146|  12| 158|  62|  74|OWN TEMPO   |OVERGROW    |
147|DRATINI   |STEEL/POISON     |  22|  39|  46|  64|  75|  54|POISON POINT|-------     |
148|DRAGONAIR |NORMAL           |  44|  90|  34|  98|  91|  63|HYPER CUTTER|ARENA TRAP  |DRAGON FANG (rare)
149|DRAGONITE |FIRE/FLYING      | 156|  45| 206|  55|  84|  53|GUTS        |-------     |DRAGON FANG (rare)
150|MEWTWO    |DRAGON           | 138|  16| 141| 119| 189|  77|TORRENT     |EFFECT SPORE|
151|MEW       |DARK/DRAGON      | 166|  89|  50| 148|  76|  71|RUN AWAY    |-------     |
152|CHIKORITA |ICE              |  62|  20|  31| 112|  82|  11|LIMBER      |-------     |LUM BERRY (100%)
153|BAYLEEF   |STEEL            |  36|  73|  91| 100|  15|  90|HYPER CUTTER|FLASH FIRE  |
154|MEGANIUM  |DRAGON           |  75|  45| 143| 124|  31| 106|LIGHTNINGROD|-------     |
155|CYNDAQUIL |STEEL            |  70|  14|  40|  90|  69|  26|IMMUNITY    |COMPOUNDEYES|
156|QUILAVA   |STEEL/POISON     |  88|  12|  82| 102|  54|  68|TORRENT     |-------     |
157|TYPHLOSION|DRAGON/ICE       | 100|  31|  86| 123|  99|  96|SUCTION CUPS|-------     |
158|TOTODILE  |FLYING/GHOST     |  63|  55|  28|  74|  73|  21|SUCTION CUPS|-------     |
159|CROCONAW  |ICE              |  87| 119|  25|  75|  60|  39|MAGNET PULL |-------     |
160|FERALIGATR|FLYING/ROCK      |  23| 220| 101|  26| 106|  54|INSOMNIA    |OWN TEMPO   |
161|SENTRET   |FIRE/WATER       |  44|  31|  31|  37|  45|  27|OWN TEMPO   |ARENA TRAP  |ORAN BERRY (rare)
162|FURRET    |ROCK/GROUND      |  76| 102|  81|  44|  47|  64|PURE POWER  |-------     |ORAN BERRY (common), SITRUS BERRY (rare)
163|HOOTHOOT  |WATER            |  34|  27|  87|  42|  43|  29|HYPER CUTTER|IMMUNITY    |
164|NOCTOWL   |DRAGON           |  51|  77|  49| 127|  62|  76|MAGMA ARMOR |TORRENT     |
165|LEDYBA    |STEEL            |  51|  33|  30|  53|  39|  58|GUTS        |CHLOROPHYLL |
166|LEDIAN    |BUG/POISON       |  52|  73|  63|  66|  53|  83|THICK FAT   |-------     |
167|SPINARAK  |NORMAL/DARK      |  23|  26|  13|  74|  55|  59|VOLT ABSORB |STURDY      |
168|ARIADOS   |ROCK             |  31|  56| 114|  38|  38| 113|EFFECT SPORE|VITAL SPIRIT|
169|CROBAT    |ICE/GROUND       |  60| 131| 138| 124|  43|  38|TRACE       |-------     |
170|CHINCHOU  |PSYCHIC/FLYING   |  47|  81|  52|  48|  27|  75|SYNCHRONIZE |-------     |YELLOW SHARD (rare)
171|LANTURN   |ROCK             | 102|  87| 104|  49| 106|  12|TRACE       |-------     |YELLOW SHARD (rare)
172|PICHU     |WATER/FIGHTING   |  52|  30|  39|  36|  36|  12|RAIN DISH   |THICK FAT   |
173|CLEFFA    |DRAGON           |  49|  44|  33|  25|  20|  47|MINUS       |-------     |MOON STONE (rare)
174|IGGLYBUFF |PSYCHIC/FLYING   |  65|  38|  17|  18|  36|  36|SWIFT SWIM  |RUN AWAY    |ORAN BERRY (common)
175|TOGEPI    |STEEL/GROUND     |  39|  43|  44|  47|  40|  32|RUN AWAY    |FLASH FIRE  |
176|TOGETIC   |ELECTRIC/PSYCHIC |  61|  22| 134|  54|  84|  50|LIQUID OOZE |TRUANT      |
177|NATU      |DRAGON/ICE       |  37|  27|  41|  77|  62|  76|TRUANT      |COMPOUNDEYES|
178|XATU      |DARK/FIRE        | 151| 103|  24|  37| 103|  52|SAND STREAM |-------     |
179|MAREEP    |FIGHTING/WATER   |  30|  48|  73|  55|  39|  36|DRIZZLE     |STATIC      |
180|FLAAFFY   |FIRE             |  35|  71|  64| 113|  49|  33|ILLUMINATE  |-------     |
181|AMPHAROS  |DARK/FLYING      |  23|  15|  89|  90| 159| 125|OVERGROW    |ROCK HEAD   |
182|BELLOSSOM |GROUND           | 102| 124|  59|  38|  60|  97|GUTS        |MARVEL SCALE|
183|MARILL    |STEEL            |  50|  65|  51|  16|  21|  46|STURDY      |-------     |
184|AZUMARILL |PSYCHIC          |  61|  75|  72|  50|  57|  96|HUGE POWER  |CLEAR BODY  |
185|SUDOWOODO |PSYCHIC          |  51|  74|  67|  85|  65|  68|THICK FAT   |WATER VEIL  |
186|POLITOED  |STEEL/NORMAL     |  53|  44| 118| 134| 116|  35|SPEED BOOST |-------     |KING’S ROCK (rare)
187|HOPPIP    |DARK             |  40|  47|  26|  56|  48|  33|ROCK HEAD   |WATER VEIL  |
